"Index Name","Date","Open","High","Low","Close"
"NIFTY 50","22 Mar 2017","9047.20","9072.90","9019.30","9030.45"
"NIFTY 50","21 Mar 2017","9133.95","9147.75","9087.20","9121.50"
"NIFTY 50","20 Mar 2017","9166.95","9167.60","9116.30","9126.85"
"NIFTY 50","17 Mar 2017","9207.80","9218.40","9147.60","9160.05"
"NIFTY 50","16 Mar 2017","9129.65","9158.45","9128.55","9153.70"
"NIFTY 50","15 Mar 2017","9086.85","9106.55","9075.50","9084.80"
"NIFTY 50","14 Mar 2017","9091.65","9122.75","9060.50","9087.00"
"NIFTY 50","10 Mar 2017","8953.70","8975.70","8903.95","8934.55"
"NIFTY 50","09 Mar 2017","8914.50","8945.80","8899.50","8927.00"
"NIFTY 50","08 Mar 2017","8950.70","8957.05","8891.95","8924.30"
"NIFTY 50","07 Mar 2017","8977.75","8977.85","8932.80","8946.90"
"NIFTY 50","06 Mar 2017","8915.10","8967.80","8914.00","8963.45"
"NIFTY 50","03 Mar 2017","8883.50","8907.10","8860.10","8897.55"
"NIFTY 50","02 Mar 2017","8982.85","8992.50","8879.80","8899.75"
"NIFTY 50","01 Mar 2017","8904.40","8960.80","8898.60","8945.80"
"NIFTY 50","28 Feb 2017","8898.95","8914.75","8867.60","8879.60"
"NIFTY 50","27 Feb 2017","8943.70","8951.80","8888.65","8896.70"
"NIFTY 50","23 Feb 2017","8956.40","8982.15","8927.55","8939.50"
"NIFTY 50","22 Feb 2017","8931.60","8960.75","8905.25","8926.90"
"NIFTY 50","21 Feb 2017","8890.75","8920.80","8860.95","8907.85"
"NIFTY 50","20 Feb 2017","8818.55","8886.25","8809.80","8879.20"
"NIFTY 50","17 Feb 2017","8883.70","8896.45","8804.25","8821.70"
"NIFTY 50","16 Feb 2017","8739.00","8783.95","8719.60","8778.00"
"NIFTY 50","15 Feb 2017","8778.95","8807.90","8712.85","8724.70"
"NIFTY 50","14 Feb 2017","8819.90","8820.45","8772.50","8792.30"
"NIFTY 50","13 Feb 2017","8819.80","8826.90","8754.20","8805.05"
"NIFTY 50","10 Feb 2017","8812.35","8822.10","8771.20","8793.55"
"NIFTY 50","09 Feb 2017","8795.55","8821.40","8724.10","8778.40"
"NIFTY 50","08 Feb 2017","8774.55","8791.25","8715.00","8769.05"
"NIFTY 50","07 Feb 2017","8805.70","8809.30","8741.05","8768.30"
"NIFTY 50","06 Feb 2017","8785.45","8814.10","8770.20","8801.05"
"NIFTY 50","03 Feb 2017","8735.15","8748.25","8707.75","8740.95"
"NIFTY 50","02 Feb 2017","8724.75","8757.60","8685.80","8734.25"
"NIFTY 50","01 Feb 2017","8570.35","8722.40","8537.50","8716.40"
"NIFTY 50","31 Jan 2017","8629.45","8631.75","8552.40","8561.30"
"NIFTY 50","30 Jan 2017","8635.55","8662.60","8617.75","8632.75"
"NIFTY 50","27 Jan 2017","8610.50","8672.70","8606.90","8641.25"
"NIFTY 50","25 Jan 2017","8499.45","8612.60","8493.95","8602.75"
"NIFTY 50","24 Jan 2017","8407.05","8480.95","8398.15","8475.80"
"NIFTY 50","23 Jan 2017","8329.60","8404.15","8327.20","8391.50"
"NIFTY 50","20 Jan 2017","8404.35","8423.65","8340.95","8349.35"
"NIFTY 50","19 Jan 2017","8418.40","8445.15","8404.05","8435.10"
"NIFTY 50","18 Jan 2017","8403.85","8460.30","8397.40","8417.00"
"NIFTY 50","17 Jan 2017","8415.05","8440.90","8378.30","8398.00"
"NIFTY 50","16 Jan 2017","8390.95","8426.70","8374.40","8412.80"
"NIFTY 50","13 Jan 2017","8457.65","8461.05","8373.15","8400.35"
"NIFTY 50","12 Jan 2017","8391.05","8417.20","8382.30","8407.20"
"NIFTY 50","11 Jan 2017","8327.80","8389.00","8322.25","8380.65"
"NIFTY 50","10 Jan 2017","8262.70","8293.80","8261.00","8288.60"
"NIFTY 50","09 Jan 2017","8259.35","8263.00","8227.75","8236.05"
"NIFTY 50","06 Jan 2017","8281.85","8306.85","8233.25","8243.80"
"NIFTY 50","05 Jan 2017","8226.65","8282.65","8223.70","8273.80"
"NIFTY 50","04 Jan 2017","8202.65","8218.50","8180.90","8190.50"
"NIFTY 50","03 Jan 2017","8196.05","8219.10","8148.60","8192.25"
"NIFTY 50","02 Jan 2017","8210.10","8212.00","8133.80","8179.50"
"NIFTY 50","30 Dec 2016","8119.65","8197.00","8114.75","8185.80"
"NIFTY 50","29 Dec 2016","8030.60","8111.10","8020.80","8103.60"
"NIFTY 50","28 Dec 2016","8047.55","8100.55","8028.40","8034.85"
"NIFTY 50","27 Dec 2016","7915.05","8044.65","7903.70","8032.85"
"NIFTY 50","26 Dec 2016","7965.10","7970.05","7893.80","7908.25"
"NIFTY 50","23 Dec 2016","7972.50","8022.60","7942.05","7985.75"
"NIFTY 50","22 Dec 2016","8043.85","8046.45","7964.95","7979.10"
"NIFTY 50","21 Dec 2016","8105.85","8112.55","8053.25","8061.30"
"NIFTY 50","20 Dec 2016","8110.60","8124.10","8062.75","8082.40"
"NIFTY 50","19 Dec 2016","8126.00","8132.50","8094.85","8104.35"
"NIFTY 50","16 Dec 2016","8178.20","8178.70","8127.45","8139.45"
"NIFTY 50","15 Dec 2016","8128.40","8225.90","8121.95","8153.60"
"NIFTY 50","14 Dec 2016","8229.35","8229.40","8165.10","8182.45"
"NIFTY 50","13 Dec 2016","8196.15","8228.85","8155.80","8221.80"
"NIFTY 50","12 Dec 2016","8230.65","8230.65","8154.45","8170.80"
"NIFTY 50","09 Dec 2016","8271.70","8274.95","8241.95","8261.75"
"NIFTY 50","08 Dec 2016","8152.10","8256.25","8151.75","8246.85"
"NIFTY 50","07 Dec 2016","8168.40","8190.45","8077.50","8102.05"
"NIFTY 50","06 Dec 2016","8153.15","8178.70","8130.85","8143.15"
"NIFTY 50","05 Dec 2016","8088.75","8141.90","8056.85","8128.75"
"NIFTY 50","02 Dec 2016","8153.55","8159.30","8070.05","8086.80"
"NIFTY 50","01 Dec 2016","8244.00","8250.80","8185.05","8192.90"
"NIFTY 50","30 Nov 2016","8172.15","8234.25","8139.25","8224.50"
"NIFTY 50","29 Nov 2016","8131.55","8197.35","8128.70","8142.15"
"NIFTY 50","28 Nov 2016","8080.65","8146.50","8066.50","8126.90"
"NIFTY 50","25 Nov 2016","8007.95","8122.25","7976.75","8114.30"
"NIFTY 50","24 Nov 2016","8011.80","8024.85","7952.55","7965.50"
"NIFTY 50","23 Nov 2016","8051.20","8055.20","7973.10","8033.30"
"NIFTY 50","22 Nov 2016","7989.15","8019.05","7938.15","8002.30"
"NIFTY 50","21 Nov 2016","8102.10","8102.45","7916.40","7929.10"
"NIFTY 50","18 Nov 2016","8097.55","8128.95","8048.30","8074.10"
"NIFTY 50","17 Nov 2016","8105.10","8151.25","8060.30","8079.95"
"NIFTY 50","16 Nov 2016","8205.65","8210.05","8089.40","8111.60"
"NIFTY 50","15 Nov 2016","8284.85","8288.55","8093.20","8108.45"
"NIFTY 50","11 Nov 2016","8456.65","8460.60","8284.95","8296.30"
"NIFTY 50","10 Nov 2016","8555.60","8598.45","8510.70","8525.75"
"NIFTY 50","09 Nov 2016","8067.50","8476.20","8002.25","8432.00"
"NIFTY 50","08 Nov 2016","8540.00","8559.40","8480.10","8543.55"
"NIFTY 50","07 Nov 2016","8535.75","8535.85","8481.45","8497.05"
"NIFTY 50","04 Nov 2016","8503.60","8504.00","8400.25","8433.75"
"NIFTY 50","03 Nov 2016","8499.85","8537.65","8476.15","8484.95"
"NIFTY 50","02 Nov 2016","8542.80","8549.50","8504.85","8514.00"
"NIFTY 50","01 Nov 2016","8653.15","8669.60","8614.50","8626.25"
"NIFTY 50","30 Oct 2016","8672.35","8678.25","8616.25","8625.70"
"NIFTY 50","28 Oct 2016","8625.00","8653.75","8581.75","8638.00"
"NIFTY 50","27 Oct 2016","8607.10","8624.85","8550.25","8615.25"
"NIFTY 50","26 Oct 2016","8657.30","8657.30","8596.60","8615.25"
"NIFTY 50","25 Oct 2016","8721.70","8722.65","8663.45","8691.30"
"NIFTY 50","24 Oct 2016","8709.85","8736.95","8684.15","8708.95"
"NIFTY 50","21 Oct 2016","8708.60","8709.10","8652.05","8693.05"
"NIFTY 50","20 Oct 2016","8693.35","8727.00","8678.30","8699.40"
"NIFTY 50","19 Oct 2016","8697.50","8698.75","8636.70","8659.10"
"NIFTY 50","18 Oct 2016","8556.05","8685.10","8555.90","8677.90"
"NIFTY 50","17 Oct 2016","8612.95","8615.40","8506.15","8520.40"
"NIFTY 50","14 Oct 2016","8594.00","8604.45","8549.80","8583.40"
"NIFTY 50","13 Oct 2016","8671.50","8681.55","8541.35","8573.35"
"NIFTY 50","10 Oct 2016","8735.35","8745.80","8703.95","8708.80"
"NIFTY 50","07 Oct 2016","8721.70","8723.70","8663.80","8697.60"
"NIFTY 50","06 Oct 2016","8768.70","8781.15","8684.65","8709.55"
"NIFTY 50","05 Oct 2016","8806.35","8806.95","8731.40","8743.95"
"NIFTY 50","04 Oct 2016","8770.00","8783.65","8736.10","8769.15"
"NIFTY 50","03 Oct 2016","8666.15","8745.20","8635.00","8738.10"
"NIFTY 50","30 Sep 2016","8581.50","8637.15","8555.20","8611.15"
"NIFTY 50","29 Sep 2016","8792.70","8800.65","8558.25","8591.25"
"NIFTY 50","28 Sep 2016","8711.20","8767.05","8703.15","8745.15"
"NIFTY 50","27 Sep 2016","8748.90","8768.50","8690.50","8706.40"
"NIFTY 50","26 Sep 2016","8807.90","8809.55","8715.10","8723.05"
"NIFTY 50","23 Sep 2016","8880.75","8885.20","8820.30","8831.55"
"NIFTY 50","22 Sep 2016","8873.35","8893.35","8837.80","8867.45"
